ccaa_iso;fecha;num_casos;casos_ac;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
CN;2020-05-24;3;2421;3;0;0;0
CN;2020-05-25;1;2422;1;0;0;0
CN;2020-05-26;4;2426;4;0;0;0
CN;2020-05-27;6;2432;6;0;0;0
CN;2020-05-28;5;2437;5;0;0;0
CN;2020-05-29;1;2438;1;0;0;0
CN;2020-05-30;1;2439;1;0;0;0
CN;2020-05-31;4;2443;4;0;0;0
CN;2020-06-01;2;2445;2;0;0;0
CN;2020-06-02;2;2447;2;0;0;0
CN;2020-06-03;0;2447;0;0;0;0
CN;2020-06-04;2;2449;2;0;0;0
CN;2020-06-05;2;2451;2;0;0;0
CN;2020-06-06;2;2453;2;0;0;0
CN;2020-06-07;1;2454;1;0;0;0
CN;2020-06-08;1;2455;1;0;0;0
CN;2020-06-09;3;2458;3;0;0;0
CN;2020-06-10;2;2460;2;0;0;0
CN;2020-06-11;15;2475;14;0;0;1
CN;2020-06-12;1;2476;1;0;0;0
CN;2020-06-13;2;2478;2;0;0;0
CN;2020-06-14;12;2490;12;0;0;0
CN;2020-06-15;0;2490;0;0;0;0
CN;2020-06-16;0;2490;0;0;0;0
CN;2020-06-17;6;2496;6;0;0;0
CN;2020-06-18;1;2497;1;0;0;0
CN;2020-06-19;1;2498;1;0;0;0
CN;2020-06-20;0;2498;0;0;0;0
CN;2020-06-21;1;2499;1;0;0;0
CN;2020-06-22;0;2499;0;0;0;0
CN;2020-06-23;0;2499;0;0;0;0
CN;2020-06-24;4;2503;4;0;0;0
CN;2020-06-25;4;2507;4;0;0;0
CN;2020-06-26;1;2508;1;0;0;0
CN;2020-06-27;3;2511;3;0;0;0
CN;2020-06-28;1;2512;1;0;0;0
CN;2020-06-29;0;2512;0;0;0;0
CN;2020-06-30;1;2513;1;0;0;0
CN;2020-07-01;0;2513;0;0;0;0
CN;2020-07-02;1;2514;1;0;0;0
CN;2020-07-03;0;2514;0;0;0;0
CN;2020-07-04;0;2514;0;0;0;0
CN;2020-07-05;0;2514;0;0;0;0
CT;2020-01-31;0;0;0;0;0;0
CT;2020-02-01;7;7;5;0;0;2
CT;2020-02-02;1;8;0;0;0;1
CT;2020-02-03;2;10;1;0;0;1
CT;2020-02-04;4;14;4;0;0;0
CT;2020-02-05;2;16;2;0;0;0
CT;2020-02-06;1;17;1;0;0;0
CT;2020-02-07;2;19;1;0;0;1
CT;2020-02-08;0;19;0;0;0;0
CT;2020-02-09;1;20;0;0;0;1
CT;2020-02-10;3;23;3;0;0;0
CT;2020-02-11;2;25;1;0;0;1
CT;2020-02-12;5;30;4;0;0;1
CT;2020-02-13;9;39;7;0;0;2
CT;2020-02-14;1;40;1;0;0;0
CT;2020-02-15;8;48;8;0;0;0
CT;2020-02-16;5;53;4;0;0;1
CT;2020-02-17;2;55;1;0;0;1
CT;2020-02-18;4;59;4;0;0;0
CT;2020-02-19;1;60;1;0;0;0
CT;2020-02-20;11;71;8;0;0;3
CT;2020-02-21;14;85;12;0;0;2
CT;2020-02-22;11;96;9;0;0;2
CT;2020-02-23;8;104;6;0;0;2
CT;2020-02-24;14;118;9;0;0;5
CT;2020-02-25;21;139;17;0;1;3
CT;2020-02-26;31;170;20;0;0;11
CT;2020-02-27;15;185;12;0;0;3
CT;2020-02-28;35;220;28;0;1;6
CT;2020-02-29;27;247;19;0;0;8
CT;2020-03-01;86;333;75;0;1;10
CT;2020-03-02;81;414;60;0;1;20
CT;2020-03-03;89;503;74;0;1;14
CT;2020-03-04;148;651;127;0;2;19
CT;2020-03-05;174;825;155;0;1;18
CT;2020-03-06;270;1095;238;0;3;29
CT;2020-03-07;293;1388;260;0;3;30
CT;2020-03-08;332;1720;304;0;1;27
CT;2020-03-09;567;2287;514;0;2;51
CT;2020-03-10;797;3084;722;0;1;74
CT;2020-03-11;758;3842;701;0;2;55
CT;2020-03-12;1029;4871;968;0;1;60
CT;2020-03-13;1363;6234;1266;0;6;91
CT;2020-03-14;1324;7558;1236;0;6;82
CT;2020-03-15;1369;8927;1288;0;11;70
CT;2020-03-16;1710;10637;1543;0;9;158
CT;2020-03-17;1565;12202;1475;0;8;82
CT;2020-03-18;1685;13887;1582;0;6;97
CT;2020-03-19;1609;15496;1522;0;5;82
CT;2020-03-20;1896;17392;1790;0;7;99
CT;2020-03-21;1461;18853;1389;0;8;64
CT;2020-03-22;1308;20161;1234;0;0;74
CT;2020-03-23;1508;21669;1405;0;11;92
CT;2020-03-24;1413;23082;1334;0;1;78
CT;2020-03-25;1324;24406;1251;0;3;70
CT;2020-03-26;1390;25796;1323;0;1;66
CT;2020-03-27;1251;27047;1193;0;4;54
CT;2020-03-28;1327;28374;1260;0;5;62
CT;2020-03-29;1041;29415;971;0;5;65
CT;2020-03-30;1204;30619;1107;0;8;89
CT;2020-03-31;1131;31750;1071;0;1;59
CT;2020-04-01;1280;33030;1211;0;7;62
CT;2020-04-02;1066;34096;1010;0;1;55
CT;2020-04-03;1210;35306;1167;1;3;39
CT;2020-04-04;967;36273;926;0;2;39
CT;2020-04-05;845;37118;805;0;0;40
CT;2020-04-06;818;37936;739;0;1;78
CT;2020-04-07;744;38680;678;0;0;66
CT;2020-04-08;993;39673;951;0;2;40
CT;2020-04-09;1048;40721;1005;0;1;42
CT;2020-04-10;1008;41729;963;0;0;45
CT;2020-04-11;1060;42789;1030;0;1;29
CT;2020-04-12;667;43456;645;0;1;21
CT;2020-04-13;596;44052;548;0;2;46
CT;2020-04-14;720;44772;691;0;1;28
CT;2020-04-15;745;45517;721;0;1;23
CT;2020-04-16;711;46228;697;0;0;14
CT;2020-04-17;607;46835;580;0;0;27
CT;2020-04-18;451;47286;427;0;0;24
CT;2020-04-19;265;47551;255;0;0;10
CT;2020-04-20;365;47916;338;0;1;26
CT;2020-04-21;199;48115;179;0;1;19
CT;2020-04-22;325;48440;303;0;1;21
CT;2020-04-23;274;48714;259;0;0;15
CT;2020-04-24;272;48986;246;0;1;25
CT;2020-04-25;173;49159;162;0;1;10
CT;2020-04-26;138;49297;132;0;0;6
CT;2020-04-27;142;49439;122;0;0;20
CT;2020-04-28;158;49597;151;0;0;7
CT;2020-04-29;150;49747;138;0;0;12
CT;2020-04-30;188;49935;175;0;1;12
CT;2020-05-01;162;50097;151;0;1;10
CT;2020-05-02;154;50251;149;0;0;5
CT;2020-05-03;136;50387;127;0;0;9
CT;2020-05-04;114;50501;107;0;1;6
CT;2020-05-05;95;50596;58;0;30;7
CT;2020-05-06;93;50689;58;0;27;8
CT;2020-05-07;148;50837;115;0;30;3
CT;2020-05-08;173;51010;122;0;47;4
CT;2020-05-09;176;51186;133;0;38;5
CT;2020-05-10;117;51303;114;0;0;3
CT;2020-05-11;75;51378;74;0;1;0
CT;2020-05-12;184;51562;146;0;37;1
CT;2020-05-13;196;51758;150;0;46;0
CT;2020-05-14;193;51951;141;0;52;0
CT;2020-05-15;244;52195;178;0;66;0
CT;2020-05-16;305;52500;235;0;70;0
CT;2020-05-17;120;52620;118;0;2;0
CT;2020-05-18;160;52780;159;0;0;1
CT;2020-05-19;189;52969;128;0;61;0
CT;2020-05-20;204;53173;147;0;55;2
CT;2020-05-21;145;53318;103;0;42;0
CT;2020-05-22;182;53500;118;0;63;1
CT;2020-05-23;174;53674;130;0;44;0
CT;2020-05-24;105;53779;101;0;3;1
CT;2020-05-25;100;53879;99;0;1;0
CT;2020-05-26;56;53935;52;0;4;0
CT;2020-05-27;93;54028;75;0;18;0
CT;2020-05-28;122;54150;96;0;26;0
CT;2020-05-29;114;54264;81;0;32;1
CT;2020-05-30;176;54440;152;0;24;0
CT;2020-05-31;62;54502;62;0;0;0
CT;2020-06-01;81;54583;80;0;1;0
CT;2020-06-02;102;54685;90;0;12;0
CT;2020-06-03;110;54795;79;0;31;0
CT;2020-06-04;132;54927;84;0;48;0
CT;2020-06-05;97;55024;55;0;42;0
CT;2020-06-06;102;55126;75;0;27;0
CT;2020-06-07;40;55166;35;0;4;1
CT;2020-06-08;61;55227;60;0;1;0
CT;2020-06-09;62;55289;40;0;22;0
CT;2020-06-10;65;55354;52;0;13;0
CT;2020-06-11;73;55427;56;0;17;0
CT;2020-06-12;74;55501;60;0;14;0
CT;2020-06-13;65;55566;51;0;14;0
CT;2020-06-14;42;55608;41;0;1;0
CT;2020-06-15;43;55651;42;0;1;0
CT;2020-06-16;68;55719;50;0;18;0
CT;2020-06-17;113;55832;91;0;22;0
CT;2020-06-18;62;55894;62;0;0;0
CT;2020-06-19;99;55993;64;0;35;0
CT;2020-06-20;156;56149;117;0;39;0
CT;2020-06-21;65;56214;65;0;0;0
CT;2020-06-22;89;56303;88;0;1;0
CT;2020-06-23;98;56401;80;0;17;1
CT;2020-06-24;141;56542;127;0;14;0
CT;2020-06-25;175;56717;153;0;22;0
CT;2020-06-26;209;56926;188;0;21;0
CT;2020-06-27;275;57201;268;0;7;0
CT;2020-06-28;191;57392;191;0;0;0
CT;2020-06-29;171;57563;171;0;0;0
CT;2020-06-30;98;57661;96;0;0;2
CT;2020-07-01;59;57720;59;0;0;0
CT;2020-07-02;36;57756;36;0;0;0
CT;2020-07-03;2;57758;2;0;0;0
CT;2020-07-04;4;57762;4;0;0;0
CT;2020-07-05;0;57762;0;0;0;0
EX;2020-01-31;0;0;0;0;0;0
EX;2020-02-01;0;0;0;0;0;0
EX;2020-02-02;2;2;0;2;0;0
EX;2020-02-03;0;2;0;0;0;0
EX;2020-02-04;0;2;0;0;0;0
EX;2020-02-05;0;2;0;0;0;0
EX;2020-02-06;0;2;0;0;0;0
EX;2020-02-07;0;2;0;0;0;0
EX;2020-02-08;1;3;1;0;0;0
EX;2020-02-09;0;3;0;0;0;0
EX;2020-02-10;0;3;0;0;0;0
EX;2020-02-11;0;3;0;0;0;0
EX;2020-02-12;0;3;0;0;0;0
EX;2020-02-13;1;4;0;1;0;0
EX;2020-02-14;1;5;1;0;0;0
EX;2020-02-15;2;7;1;1;0;0
EX;2020-02-16;0;7;0;0;0;0
EX;2020-02-17;1;8;0;1;0;0
EX;2020-02-18;0;8;0;0;0;0
EX;2020-02-19;1;9;1;0;0;0
EX;2020-02-20;1;10;0;1;0;0
EX;2020-02-21;1;11;0;1;0;0
EX;2020-02-22;0;11;0;0;0;0
EX;2020-02-23;0;11;0;0;0;0
EX;2020-02-24;0;11;0;0;0;0
EX;2020-02-25;5;16;2;3;0;0
EX;2020-02-26;1;17;0;1;0;0
EX;2020-02-27;3;20;1;2;0;0
EX;2020-02-28;7;27;4;3;0;0
EX;2020-02-29;5;32;3;2;0;0
EX;2020-03-01;5;37;3;2;0;0
EX;2020-03-02;7;44;6;1;0;0
EX;2020-03-03;9;53;4;5;0;0
EX;2020-03-04;9;62;6;3;0;0
EX;2020-03-05;6;68;5;1;0;0
EX;2020-03-06;20;88;11;9;0;0
EX;2020-03-07;16;104;13;3;0;0
EX;2020-03-08;19;123;12;7;0;0
EX;2020-03-09;38;161;31;7;0;0
EX;2020-03-10;47;208;38;9;0;0
EX;2020-03-11;74;282;57;17;0;0
EX;2020-03-12;88;370;73;15;0;0
EX;2020-03-13;95;465;82;13;0;0
EX;2020-03-14;91;556;73;18;0;0
EX;2020-03-15;86;642;62;24;0;0
EX;2020-03-16;118;760;95;23;0;0
EX;2020-03-17;109;869;97;12;0;0
EX;2020-03-18;127;996;106;21;0;0
EX;2020-03-19;127;1123;104;23;0;0
EX;2020-03-20;173;1296;140;33;0;0
EX;2020-03-21;133;1429;113;20;0;0
EX;2020-03-22;131;1560;116;15;0;0
EX;2020-03-23;245;1805;209;36;0;0
EX;2020-03-24;161;1966;138;23;0;0
EX;2020-03-25;153;2119;121;32;0;0
EX;2020-03-26;138;2257;120;18;0;0
EX;2020-03-27;109;2366;91;18;0;0
EX;2020-03-28;96;2462;72;24;0;0
EX;2020-03-29;62;2524;51;11;0;0
EX;2020-03-30;107;2631;66;41;0;0
EX;2020-03-31;61;2692;37;24;0;0
EX;2020-04-01;134;2826;89;45;0;0
EX;2020-04-02;76;2902;51;25;0;0
EX;2020-04-03;104;3006;65;39;0;0
EX;2020-04-04;75;3081;47;28;0;0
EX;2020-04-05;53;3134;25;28;0;0
EX;2020-04-06;78;3212;37;41;0;0
EX;2020-04-07;72;3284;27;45;0;0
EX;2020-04-08;83;3367;36;47;0;0
EX;2020-04-09;76;3443;21;55;0;0
EX;2020-04-10;98;3541;39;59;0;0
EX;2020-04-11;72;3613;27;45;0;0
EX;2020-04-12;47;3660;21;26;0;0
EX;2020-04-13;68;3728;24;44;0;0
EX;2020-04-14;87;3815;28;59;0;0
EX;2020-04-15;97;3912;25;72;0;0
EX;2020-04-16;69;3981;23;45;1;0
EX;2020-04-17;101;4082;28;73;0;0
EX;2020-04-18;91;4173;18;73;0;0
EX;2020-04-19;48;4221;11;36;1;0
EX;2020-04-20;49;4270;31;18;0;0
EX;2020-04-21;69;4339;16;53;0;0
EX;2020-04-22;84;4423;26;58;0;0
EX;2020-04-23;84;4507;14;70;0;0
EX;2020-04-24;112;4619;16;96;0;0
EX;2020-04-25;87;4706;23;64;0;0
EX;2020-04-26;24;4730;12;12;0;0
EX;2020-04-27;20;4750;10;10;0;0
EX;2020-04-28;26;4776;5;21;0;0
EX;2020-04-29;59;4835;15;44;0;0
EX;2020-04-30;86;4921;13;73;0;0
EX;2020-05-01;97;5018;23;74;0;0
EX;2020-05-02;58;5076;13;45;0;0
EX;2020-05-03;11;5087;5;6;0;0
EX;2020-05-04;20;5107;12;8;0;0
EX;2020-05-05;41;5148;1;40;0;0
EX;2020-05-06;41;5189;10;31;0;0
EX;2020-05-07;57;5246;8;49;0;0
EX;2020-05-08;34;5280;4;29;1;0
EX;2020-05-09;53;5333;3;50;0;0
EX;2020-05-10;6;5339;4;2;0;0
EX;2020-05-11;10;5349;6;4;0;0
EX;2020-05-12;35;5384;4;30;1;0
EX;2020-05-13;34;5418;2;31;1;0
EX;2020-05-14;23;5441;1;22;0;0
EX;2020-05-15;25;5466;3;22;0;0
EX;2020-05-16;23;5489;3;20;0;0
EX;2020-05-17;4;5493;1;3;0;0
EX;2020-05-18;2;5495;1;1;0;0
EX;2020-05-19;11;5506;2;9;0;0
EX;2020-05-20;13;5519;2;11;0;0
EX;2020-05-21;8;5527;1;7;0;0
EX;2020-05-22;8;5535;0;7;1;0
EX;2020-05-23;8;5543;1;7;0;0
EX;2020-05-24;7;5550;3;4;0;0
EX;2020-05-25;3;5553;3;0;0;0
EX;2020-05-26;14;5567;3;11;0;0
EX;2020-05-27;8;5575;2;6;0;0
EX;2020-05-28;0;5575;0;0;0;0
EX;2020-05-29;8;5583;3;5;0;0
EX;2020-05-30;6;5589;0;6;0;0
EX;2020-05-31;2;5591;1;1;0;0
EX;2020-06-01;3;5594;2;1;0;0
EX;2020-06-02;10;5604;4;5;1;0
EX;2020-06-03;8;5612;2;6;0;0
EX;2020-06-04;4;5616;3;1;0;0
EX;2020-06-05;0;5616;0;0;0;0
EX;2020-06-06;1;5617;1;0;0;0
EX;2020-06-07;5;5622;2;3;0;0
EX;2020-06-08;0;5622;0;0;0;0
EX;2020-06-09;2;5624;2;0;0;0
EX;2020-06-10;1;5625;1;0;0;0
EX;2020-06-11;6;5631;6;0;0;0
EX;2020-06-12;1;5632;1;0;0;0
EX;2020-06-13;1;5633;1;0;0;0
EX;2020-06-14;1;5634;1;0;0;0
EX;2020-06-15;7;5641;7;0;0;0
EX;2020-06-16;1;5642;1;0;0;0
EX;2020-06-17;6;5648;6;0;0;0
EX;2020-06-18;4;5652;4;0;0;0
EX;2020-06-19;4;5656;4;0;0;0
EX;2020-06-20;0;5656;0;0;0;0
EX;2020-06-21;1;5657;1;0;0;0
EX;2020-06-22;1;5658;1;0;0;0
EX;2020-06-23;3;5661;2;1;0;0
EX;2020-06-24;5;5666;5;0;0;0
EX;2020-06-25;7;5673;7;0;0;0
EX;2020-06-26;3;5676;3;0;0;0
EX;2020-06-27;9;5685;9;0;0;0
EX;2020-06-28;5;5690;5;0;0;0
EX;2020-06-29;2;5692;2;0;0;0
EX;2020-06-30;4;5696;4;0;0;0
EX;2020-07-01;3;5699;3;0;0;0
EX;2020-07-02;0;5699;0;0;0;0
EX;2020-07-03;1;5700;1;0;0;0
EX;2020-07-04;1;5701;1;0;0;0
EX;2020-07-05;0;0;0;0;0;0
GA;2020-01-31;0;0;0;0;0;0
GA;2020-02-01;0;0;0;0;0;0
GA;2020-02-02;1;1;1;0;0;0
GA;2020-02-03;1;2;1;0;0;0
GA;2020-02-04;1;3;0;1;0;0
GA;2020-02-05;1;4;0;0;0;1
GA;2020-02-06;0;4;0;0;0;0
GA;2020-02-07;0;4;0;0;0;0
GA;2020-02-08;0;4;0;0;0;0
GA;2020-02-09;0;4;0;0;0;0
GA;2020-02-10;0;4;0;0;0;0
GA;2020-02-11;0;4;0;0;0;0
GA;2020-02-12;0;4;0;0;0;0
GA;2020-02-13;0;4;0;0;0;0
GA;2020-02-14;0;4;0;0;0;0
GA;2020-02-15;0;4;0;0;0;0
GA;2020-02-16;1;5;1;0;0;0
GA;2020-02-17;0;5;0;0;0;0
GA;2020-02-18;1;6;1;0;0;0
GA;2020-02-19;1;7;0;0;0;1
GA;2020-02-20;3;10;3;0;0;0
GA;2020-02-21;0;10;0;0;0;0
GA;2020-02-22;3;13;2;1;0;0
GA;2020-02-23;0;13;0;0;0;0
GA;2020-02-24;1;14;1;0;0;0
GA;2020-02-25;3;17;2;0;0;1
GA;2020-02-26;3;20;3;0;0;0
GA;2020-02-27;7;27;7;0;0;0
GA;2020-02-28;6;33;6;0;0;0
GA;2020-02-29;1;34;1;0;0;0
GA;2020-03-01;6;40;4;2;0;0
GA;2020-03-02;19;59;19;0;0;0
GA;2020-03-03;16;75;16;0;0;0
GA;2020-03-04;14;89;13;0;0;1
GA;2020-03-05;19;108;18;0;0;1
GA;2020-03-06;26;134;26;0;0;0
GA;2020-03-07;33;167;32;0;0;1
GA;2020-03-08;38;205;35;0;0;3
GA;2020-03-09;83;288;81;1;0;1
GA;2020-03-10;119;407;114;2;0;3
GA;2020-03-11;132;539;130;1;0;1
GA;2020-03-12;181;720;181;0;0;0
GA;2020-03-13;243;963;242;0;0;1
GA;2020-03-14;240;1203;238;1;0;1
GA;2020-03-15;270;1473;269;1;0;0
GA;2020-03-16;389;1862;383;3;0;3
GA;2020-03-17;328;2190;324;3;0;1
GA;2020-03-18;309;2499;306;1;0;2
GA;2020-03-19;294;2793;290;4;0;0
GA;2020-03-20;471;3264;463;4;0;4
GA;2020-03-21;277;3541;273;1;0;3
GA;2020-03-22;250;3791;249;1;0;0
GA;2020-03-23;385;4176;379;4;0;2
GA;2020-03-24;295;4471;291;1;0;3
GA;2020-03-25;288;4759;283;4;0;1
GA;2020-03-26;300;5059;295;4;0;1
GA;2020-03-27;306;5365;301;3;0;2
GA;2020-03-28;336;5701;333;1;0;2
GA;2020-03-29;198;5899;196;1;0;1
GA;2020-03-30;282;6181;273;5;0;4
GA;2020-03-31;167;6348;161;4;0;2
GA;2020-04-01;240;6588;233;4;0;3
GA;2020-04-02;266;6854;259;4;0;3
GA;2020-04-03;209;7063;209;0;0;0
GA;2020-04-04;134;7197;133;0;0;1
GA;2020-04-05;118;7315;115;2;0;1
GA;2020-04-06;184;7499;177;6;0;1
GA;2020-04-07;154;7653;148;3;0;3
GA;2020-04-08;150;7803;147;2;0;1
GA;2020-04-09;159;7962;149;8;0;2
GA;2020-04-10;80;8042;71;9;0;0
GA;2020-04-11;66;8108;63;2;0;1
GA;2020-04-12;66;8174;62;3;0;1
GA;2020-04-13;110;8284;103;7;0;0
GA;2020-04-14;100;8384;64;34;0;2
GA;2020-04-15;199;8583;97;100;0;2
GA;2020-04-16;108;8691;69;36;0;3
GA;2020-04-17;98;8789;52;43;0;3
GA;2020-04-18;107;8896;62;45;0;0
GA;2020-04-19;57;8953;47;10;0;0
GA;2020-04-20;89;9042;62;23;0;4
GA;2020-04-21;98;9140;43;48;0;7
GA;2020-04-22;134;9274;48;75;0;11
GA;2020-04-23;124;9398;56;60;0;8
GA;2020-04-24;124;9522;38;79;0;7
GA;2020-04-25;36;9558;25;10;0;1
GA;2020-04-26;26;9584;16;8;0;2
GA;2020-04-27;57;9641;28;24;0;5
GA;2020-04-28;80;9721;20;51;0;9
GA;2020-04-29;113;9834;43;69;0;1
GA;2020-04-30;96;9930;24;58;0;14
GA;2020-05-01;108;10038;19;80;0;9
GA;2020-05-02;84;10122;23;46;0;15
GA;2020-05-03;45;10167;9;36;0;0
GA;2020-05-04;75;10242;13;49;0;13
GA;2020-05-05;137;10379;11;107;0;19
GA;2020-05-06;69;10448;24;39;1;5
GA;2020-05-07;53;10501;13;30;0;10
GA;2020-05-08;45;10546;9;28;0;8
GA;2020-05-09;24;10570;13;9;0;2
GA;2020-05-10;11;10581;8;3;0;0
GA;2020-05-11;8;10589;6;0;0;2
GA;2020-05-12;10;10599;9;0;1;0
GA;2020-05-13;10;10609;10;0;0;0
GA;2020-05-14;10;10619;9;1;0;0
GA;2020-05-15;13;10632;12;0;1;0
GA;2020-05-16;4;10636;4;0;0;0
GA;2020-05-17;8;10644;8;0;0;0
GA;2020-05-18;6;10650;6;0;0;0
GA;2020-05-19;5;10655;5;0;0;0
GA;2020-05-20;1;10656;1;0;0;0
GA;2020-05-21;2;10658;2;0;0;0
GA;2020-05-22;2;10660;2;0;0;0
GA;2020-05-23;4;10664;4;0;0;0
GA;2020-05-24;4;10668;4;0;0;0
GA;2020-05-25;2;10670;1;1;0;0
GA;2020-05-26;2;10672;2;0;0;0
GA;2020-05-27;1;10673;1;0;0;0
GA;2020-05-28;2;10675;2;0;0;0
GA;2020-05-29;2;10677;1;1;0;0
GA;2020-05-30;3;10680;3;0;0;0
GA;2020-05-31;1;10681;1;0;0;0
GA;2020-06-01;2;10683;2;0;0;0
GA;2020-06-02;2;10685;2;0;0;0
GA;2020-06-03;1;10686;1;0;0;0
GA;2020-06-04;3;10689;3;0;0;0
GA;2020-06-05;1;10690;1;0;0;0
GA;2020-06-06;1;10691;1;0;0;0
GA;2020-06-07;2;10693;1;0;0;1
GA;2020-06-08;2;10695;2;0;0;0
GA;2020-06-09;1;10696;1;0;0;0
GA;2020-06-10;0;10696;0;0;0;0
GA;2020-06-11;4;10700;4;0;0;0
GA;2020-06-12;2;10702;2;0;0;0
GA;2020-06-13;0;10702;0;0;0;0
GA;2020-06-14;6;10708;6;0;0;0
GA;2020-06-15;2;10710;2;0;0;0
GA;2020-06-16;0;10710;0;0;0;0
GA;2020-06-17;2;10712;2;0;0;0
GA;2020-06-18;9;10721;9;0;0;0
GA;2020-06-19;3;10724;3;0;0;0
GA;2020-06-20;6;10730;6;0;0;0
GA;2020-06-21;6;10736;6;0;0;0
GA;2020-06-22;6;10742;6;0;0;0
GA;2020-06-23;7;10749;7;0;0;0
GA;2020-06-24;5;10754;5;0;0;0
GA;2020-06-25;5;10759;5;0;0;0
GA;2020-06-26;20;10779;20;0;0;0
GA;2020-06-27;37;10816;37;0;0;0
GA;2020-06-28;19;10835;19;0;0;0
GA;2020-06-29;13;10848;13;0;0;0
GA;2020-06-30;6;10854;6;0;0;0
GA;2020-07-01;10;10864;10;0;0;0
GA;2020-07-02;2;10866;2;0;0;0
GA;2020-07-03;5;10871;5;0;0;0
GA;2020-07-04;2;10873;2;0;0;0
GA;2020-07-05;0;10873;0;0;0;0
IB;2020-01-31;0;0;0;0;0;0
IB;2020-02-01;0;0;0;0;0;0
IB;2020-02-02;0;0;0;0;0;0
IB;2020-02-03;0;0;0;0;0;0
IB;2020-02-04;0;0;0;0;0;0
IB;2020-02-05;0;0;0;0;0;0
IB;2020-02-06;0;0;0;0;0;0
IB;2020-02-07;0;0;0;0;0;0
IB;2020-02-08;0;0;0;0;0;0
IB;2020-02-09;0;0;0;0;0;0
IB;2020-02-10;2;2;2;0;0;0
IB;2020-02-11;0;2;0;0;0;0
IB;2020-02-12;0;2;0;0;0;0
IB;2020-02-13;0;2;0;0;0;0
IB;2020-02-14;1;3;1;0;0;0
IB;2020-02-15;0;3;0;0;0;0
IB;2020-02-16;0;3;0;0;0;0
IB;2020-02-17;0;3;0;0;0;0
IB;2020-02-18;0;3;0;0;0;0
IB;2020-02-19;0;3;0;0;0;0
IB;2020-02-20;1;4;0;1;0;0
IB;2020-02-21;0;4;0;0;0;0
IB;2020-02-22;0;4;0;0;0;0
IB;2020-02-23;0;4;0;0;0;0
IB;2020-02-24;0;4;0;0;0;0
IB;2020-02-25;0;4;0;0;0;0
IB;2020-02-26;1;5;0;1;0;0
IB;2020-02-27;4;9;4;0;0;0
IB;2020-02-28;4;13;1;0;0;3
IB;2020-02-29;2;15;2;0;0;0
IB;2020-03-01;4;19;4;0;0;0
IB;2020-03-02;6;25;6;0;0;0
IB;2020-03-03;7;32;7;0;0;0
IB;2020-03-04;5;37;5;0;0;0
IB;2020-03-05;12;49;12;0;0;0
IB;2020-03-06;10;59;10;0;0;0
IB;2020-03-07;7;66;6;1;0;0
IB;2020-03-08;14;80;12;1;0;1
IB;2020-03-09;17;97;16;1;0;0
IB;2020-03-10;36;133;34;2;0;0
IB;2020-03-11;42;175;41;1;0;0
IB;2020-03-12;42;217;39;2;0;1
IB;2020-03-13;61;278;61;0;0;0
IB;2020-03-14;71;349;68;3;0;0
IB;2020-03-15;85;434;83;1;0;1
IB;2020-03-16;88;522;84;1;0;3
IB;2020-03-17;82;604;79;3;0;0
IB;2020-03-18;81;685;80;1;0;0
IB;2020-03-19;105;790;102;2;0;1
IB;2020-03-20;97;887;95;2;0;0
IB;2020-03-21;62;949;61;1;0;0
IB;2020-03-22;91;1040;90;0;0;1
IB;2020-03-23;82;1122;79;3;0;0
IB;2020-03-24;66;1188;65;1;0;0
IB;2020-03-25;84;1272;80;3;0;1
IB;2020-03-26;73;1345;68;5;0;0
IB;2020-03-27;40;1385;37;2;0;1
IB;2020-03-28;36;1421;32;4;0;0
IB;2020-03-29;37;1458;36;1;0;0
IB;2020-03-30;66;1524;61;3;0;2
IB;2020-03-31;48;1572;45;3;0;0
IB;2020-04-01;84;1656;81;3;0;0
IB;2020-04-02;35;1691;34;1;0;0
IB;2020-04-03;47;1738;43;3;0;1
IB;2020-04-04;25;1763;23;2;0;0
IB;2020-04-05;30;1793;27;2;0;1
IB;2020-04-06;26;1819;21;5;0;0
IB;2020-04-07;19;1838;18;1;0;0
IB;2020-04-08;23;1861;22;1;0;0
IB;2020-04-09;11;1872;8;3;0;0
IB;2020-04-10;21;1893;17;4;0;0
IB;2020-04-11;15;1908;14;1;0;0
IB;2020-04-12;15;1923;15;0;0;0
IB;2020-04-13;15;1938;10;4;0;1
IB;2020-04-14;10;1948;8;2;0;0
IB;2020-04-15;9;1957;5;4;0;0
IB;2020-04-16;14;1971;14;0;0;0
IB;2020-04-17;11;1982;7;3;0;1
IB;2020-04-18;14;1996;12;2;0;0
IB;2020-04-19;10;2006;8;2;0;0
IB;2020-04-20;18;2024;14;3;0;1
IB;2020-04-21;11;2035;7;4;0;0
IB;2020-04-22;8;2043;5;2;0;1
IB;2020-04-23;5;2048;5;0;0;0
IB;2020-04-24;9;2057;8;1;0;0
IB;2020-04-25;11;2068;10;1;0;0
IB;2020-04-26;0;2068;0;0;0;0
IB;2020-04-27;3;2071;3;0;0;0
IB;2020-04-28;5;2076;4;0;0;1
IB;2020-04-29;3;2079;2;1;0;0
IB;2020-04-30;5;2084;5;0;0;0
IB;2020-05-01;10;2094;8;2;0;0
IB;2020-05-02;3;2097;1;2;0;0
IB;2020-05-03;4;2101;3;1;0;0
IB;2020-05-04;1;2102;1;0;0;0
IB;2020-05-05;10;2112;10;0;0;0
IB;2020-05-06;5;2117;5;0;0;0
