"","longitude","latitude","username","total_oc"
"12216",12.498318,41.9172534,"Violetta",1
"12217",12.5,41.9,"Marina Ferrara",1
"12218",12.482636,41.9004628,"Benjamin Wehage",1
"12219",12.47681535,41.89921809,"Marielle Birks",1
"12220",12.453,41.904,"Tariq Rauf",1
"12221",12.5,41.9,"Leonardo Monaco",1
"12222",12.49244213,41.89023406,"Jesús Sepúlveda",1
"12223",12.5031922,41.901167,"Giulio Di Sano",1
"12224",12.48322766,41.90090597,"NAE",1
"12225",12.4619217,41.9097946,"Raul Martinez",1
"12226",12.49177787,41.89119082,"Raul Martinez",1
"12227",12.47111893,41.8798811,"Giulio Di Sano",1
"12228",12.5,41.9,"遠山リツコ",1
"12229",12.484936,41.894008,"Michael Baerga",1
"12230",12.47852,41.8872799,"Laura Ratchev",1
"12231",12.5302696,41.8880692,"Manuel Bellone",1
"12232",12.4706596,41.8993198,"Tvboy",1
"12233",12.48969,41.91192,"RoryPond",1
"12234",12.46676,41.91534,"Raul Martinez",1
"12235",12.49177787,41.89119082,"shannon🦋",1
"12236",12.49566,41.90323,"SaraSinH",1
"12237",12.454032,41.902273,"Kevin Bice",1
"12238",12.47312206,41.87545691,"Elisa  Fiorini",1
"12239",12.450668,41.873283,"Alessandro Cossu",1
"12240",12.45409805,41.90704631,"Babú",1
"12241",12.47675,41.89930556,"reggie borgonia",1
"12242",12.49851,41.9126199,"Stefania Pianigiani",1
"12243",12.48645329,41.89902464,"Maria Teresa Iorillo",1
"12244",12.482636,41.9004628,"Lara Sajen Fleitas",1
"12245",12.5,41.9,"stefania gilli",1
"12246",12.48639211,41.90290097,"بدر المشاري",1
"12247",12.5,41.9,"Tapani Kemi",1
"12248",12.4492125,41.80992044,"Eleonora",1
"12249",12.46797,41.8915099,"Kristy James (Gill)",1
"12250",12.50795603,41.89601625,"francesca barra",1
"12251",12.471639,41.899889,"Francesca Vanzo",1
"12252",12.47100635,41.9247235,"SuXGio",1
"12253",12.5,41.9,"Marco Ambrogi",1
"12254",12.5,41.9,"LovePops",1
"12255",12.47139,41.86267,"Sofia Principe",1
"12256",12.50812616,41.88021983,"Studio Villani",1
"12257",12.49918377,41.904832,"しおずか",1
"12258",12.53374,41.9201,"cristiano materassi",1
"12259",12.562,41.847,"MiKe Priore",1
"12260",12.47444719,41.90075582,"Paula Falaschi",1
"12261",12.49158426,41.89082967,"larousse",1
"12262",12.473367,41.932908,"SuXGio",1
"12263",12.48154163,41.88825729,"SuXGio",1
"12264",12.5,41.9,"SKORPIONEX",1
"12265",12.4703,41.8895,"Tapani Kemi",1
"12266",12.4754427,41.8809453,"Pepo",1
"12267",12.46645,41.901803,"NattyK.co",1
"12268",12.4750891,41.8797896,"Monica Iovanni",1
"12269",12.48953,41.90623,"Marina Ferrara",1
"12270",12.49158426,41.89082967,"Sergio Sajen",1
"12271",12.48533,41.89241,"Traveling Tourist",1
"12272",12.4802335,41.8709887,"Lorenzo Caporale",1
"12273",12.48941568,41.85368543,"Danilo Defant",1
"12274",12.5,41.9,"Aleph.homelidays",1
"12275",12.46623368,41.90215729,"Lara Sajen Fleitas",1
"12276",12.5,41.9,"Tommaso Adriani",1
"12277",12.5,41.9,"Сергей Панков",1
"12278",12.5,41.9,"Tom Prince",1
"12279",12.47147109,41.84303895,"F. Stucchi",1
"12280",12.45790476,41.90264382,"Richard Hogan",1
"12281",12.49416667,41.90472222,"Javier Guerrero",1
"12282",12.49244213,41.89023406,"♛",1
"12283",12.5621,41.8871,"Darryll Wilson",1
"12284",12.48205833,41.90595,"Juan Loyola",1
"12285",12.47681535,41.89921809,"TORINICITY",1
"12286",12.45790476,41.90264382,"Francesca Vanzo",1
"12287",12.50814516,41.88098671,"design-me.it",1
"12288",12.45790476,41.90264382,"bryan hernandez",1
"12289",12.48305556,41.89333333,"rent scooter roma",1
"12290",12.5,41.9,"Tina",1
"12291",12.4794415,41.8134315,"IlDottorino",1
"12292",12.473075,41.898953,"Alessia Di Capua",1
"12293",12.46933684,41.93845181,"BLU CHARTER BOAT",1
"12294",12.5,41.9,"Constance",1
"12295",12.45805556,41.90944444,"JUAN ODIERNO",1
"12296",12.507175,41.880735,"Alessandro Cossu",1
"12297",12.453,41.904,"татьяна логачева",1
"12298",12.574062,41.890503,"Valerio Stay Fish",1
"12299",12.52835589,41.97699478,"Federico Aloe",1
"12300",12.47944444,41.9,"Marcello Di Lorenzo",1
"12301",12.50264004,41.90049883,"FB",1
"12302",12.4473837,41.8954011,"Nicholas",1
"12303",12.46111111,41.90138889,"DB",1
"12304",12.52115866,41.96306739,"Francesco arca",1
"12305",12.5,41.9,"Lara Sajen Fleitas",1
"12306",12.49244213,41.89023406,"ISMAR FARIAS",1
"12307",12.47154366,41.84282533,"nerinadinunzio",1
"12308",12.47402965,41.89102999,"Victor Sabini",1
"12309",12.45790476,41.90264382,"Mary",1
"12310",12.45536215,41.93296354,"alex urbinati",1
"12311",12.5,41.9,"Matteo Quetti",1
"12312",12.482636,41.9004628,"Lyndon Katene",1
"12313",12.5,41.9,"Marin'28",1
"12314",12.47681535,41.89921809,"Lyndon Katene",1
"12315",12.46654738,41.93706727,"francesco abenavoli",1
"12316",12.47718573,41.87173391,"CollettivO CineticO",1
"12317",12.562,41.847,"Alessio Jacona",1
"12318",12.4252767,41.8726981,"alberto rapaccioni",1
"12319",12.50772,41.87606,"Flamenquita",1
"12320",12.5,41.9,"Danielle Hindson",1
"12321",12.49595421,41.90189904,"Minh Le",1
"12322",12.49139421,41.86661529,"La Messicana",1
"12323",12.48226,41.90608,"chaletkang",1
"12324",12.571562,41.9124944,"RVM Hub",1
"12325",12.600718,41.813099,"Safe Healthy Travel",1
"12326",12.50658906,41.88660844,"JESÚS VILELA",1
"12327",12.5,41.9,"scooppiati_band",1
"12328",12.45790476,41.90264382,"zaferdemirkol",1
"12329",12.4922,41.88254,"Sandra Lovisco",1
"12330",12.454032,41.902273,"Det",1
"12331",12.53896654,41.90368631,"DNA concerti",1
"12332",12.47681535,41.89921809,"Travel Girl",1
"12333",12.48205833,41.90595,"Kiki",1
"12334",12.58333295,41.8707291,"Alex Majoketti evos",1
"12335",12.52203862,41.91388716,"Alessia Fabiani",1
"12336",12.50264004,41.90049883,"Il Gustofilo",1
"12337",12.5,41.9,"Riccardo Biseo",1
"12338",12.4852,41.8922,"Dominik Gawron",1
"12339",12.5,41.9,"Gabriela Abrunheiro",1
"12340",12.5377398,41.9110184,"Manuel Bellone",1
"12341",12.51447292,41.90235249,"Eugenio Corsi",1
"12342",12.46786913,41.88704003,"scatola",1
"12343",12.48044302,41.90401198,"Sidestreaker",1
"12344",12.63224728,41.86715657,"Valerio Stay Fish",1
"12345",12.4881466,41.89328276,"Frank Kuin",1
"12346",12.48071297,41.90689164,"Luxury Rome",1
"12347",12.48833,41.90361,"Claudia Mari",1
"12348",12.5,41.9,"Alkananda Bodapaty",1
"12349",12.49158426,41.89082967,"jwats",1
"12350",12.5,41.9,"Julius Bekker",1
"12351",12.48330653,41.90094747,"Frank Kuin",1
"12352",12.48205833,41.90595,"anna",1
"12353",12.454032,41.902273,"C⭐",1
"12354",12.48205833,41.90595,"Georgina Black",1
"12355",12.49244213,41.89023406,"james topping",1
"12356",12.4826467,41.90597413,"Frank Kuin",1
"12357",12.49578037,41.8662899,"Greta Di Maria",1
"12358",12.476317,41.910714,"Alisa Kuzmina",1
"12359",12.47681535,41.89921809,"ELGRANPHALI",1
"12360",12.45108333,41.90375,"Jocelle H. Hilario",1
"12361",12.43373763,41.92794975,"Marlen Pizzo",1
"12362",12.49244213,41.89023406,"Ben Pennington",1
"12363",12.482636,41.9004628,"yummylovejourney",1
"12364",12.482636,41.9004628,"Berna Katmer",1
"12365",12.476317,41.910714,"Lara Sajen Fleitas",1
"12366",12.5,41.9,"Selene Caramazza",1
"12367",12.49298,41.89097,"thabatta brasil",1
"12368",12.4779699,41.90372,"Paul Freher",1
"12369",12.4731172,41.89916411,"DACO",1
"12370",12.600718,41.813099,"Elizabeth",1
"12371",12.50648,41.88769,"JESÚS VILELA",1
"12372",12.50878,41.880138,"Frank Kuin",1
"12373",12.46789,41.89796,"Il Gustofilo",1
"12374",12.47154366,41.84282533,"Francesco Apreda",1
"12375",12.43645755,41.89152476,"JuanGallastegui",1
"12376",12.5,41.9,"ShwayBum",1
"12377",12.49158426,41.89082967,"alipio augusto",1
"12378",12.5,41.9,"Lew Jetton",1
"12379",12.4852,41.8922,"Viviane Botelho",1
"12380",12.47116,41.89074,"Simonetta Bogudi",1
"12381",12.512533,41.9012867,"Puja Abbassi",1
"12382",12.45833087,41.87263473,"AlessioDeglInnocenti",1
"12383",12.50778105,41.88001943,"Frank Kuin",1
"12384",12.55403963,41.88989751,"Valerio Stay Fish",1
"12385",12.51192792,41.87029176,"Paola",1
"12386",12.46623368,41.90215729,"Mikhail Kipchatov",1
"12387",12.4312952,41.93703014,"Annabelle Bronstein",1
"12388",12.46645,41.901803,"Brendan Shane Monroe",1
"12389",12.46623368,41.90215729,"Nick",1
"12390",12.56419,41.85074,"VoglioTornàBambina",1
"12391",12.43995378,41.96677383,"SuXGio",1
"12392",12.5,41.9," ★✩★ RE GOBBO ✩★✩ ",1
"12393",12.43994,41.9104,"cristiano materassi",1
"12394",12.45790476,41.90264382,"Silvia 🦄",1
"12395",12.5,41.9,"Guilherme",1
"12396",12.48186,41.90317,"monicamenna",1
"12397",12.47681535,41.89921809,"Luxury Rome",1
"12398",12.465585,41.93772927,"SuXGio",1
"12399",12.513761,41.871559,"Marco Caporro",1
"12400",12.47762,41.89282,"Alexandru Stanciu",1
"12401",12.49177787,41.89119082,"Ansianax",1
"12402",12.473075,41.898953,"Valentina Luzi",1
"12403",12.47137708,41.92315152,"SuXGio",1
"12404",12.4499,41.91205,"Erniawati Craig",1
"12405",12.4852,41.8922,"kris",1
"12406",12.5,41.9,"Micol DiSegni",1
"12407",12.5,41.9,"angela rubino",1
"12408",12.4849,41.90266,"Alessandra Damiani",1
"12409",12.48524308,41.88621656,"SuXGio",1
"12410",12.4580653,41.9146082,"L'Amletico",1
"12411",12.48867068,41.90713173,"Nemo420🌱",1
"12412",12.482636,41.9004628,"Matt",1
"12413",12.5,41.9,"Ms Carter",1
"12414",12.47509313,41.90964338,"ISMAR FARIAS",1
"12415",12.51844,41.90499,"Alessandra Damiani",1
"12416",12.49244213,41.89023406,"Ms Carter",1
"12417",12.512533,41.9012867,"Francesco Fortunato",1
"12418",12.50814516,41.88098671,"Lucia De Marchi",1
"12419",12.5,41.9,"Moritz Waldemeyer",1
"12420",12.46623368,41.90215729,"Red",1
"12421",12.476317,41.910714,"Lorenza Veronica",1
"12422",12.41916418,41.89061742,"Jesús R #iMision",1
"12423",12.49485,41.90404,"Coach Larisa",1
"12424",12.46881522,41.83731307,"Armando Valiani",1
"12425",12.49177787,41.89119082,"Houman",1
"12426",12.5,41.9,"SamWillett",1
"12427",12.4653089,41.83668398,"Sofia Principe",1
"12428",12.53545,41.8904114,"CNM Comunicazione",1
"12429",12.55408,41.86153,"francesca☕️",1
"12430",12.5400099,41.8871093,"design-me.it",1
"12431",12.4928,41.8914,"The Brig",1
"12432",12.454032,41.902273,"Meaghan Finn",1
"12433",12.45444444,41.90305556,"Delars",1
"12434",12.46693866,41.92867638,"rocco giurato",1
"12435",12.480875,41.906225,"Nicholas",1
"12436",12.4721066,41.8956461,"Tiziano Morrone",1
"12437",12.44609,41.9094928,"Javier Pabón",1
"12438",12.47791667,41.88208333,"Osvaldo Alvarez",1
"12439",12.50795603,41.89601625,"Clematis",1
"12440",12.482636,41.9004628,"Karine Parussolo",1
"12441",12.5367062,41.87923703,"6Stili",1
"12442",12.50436,41.90476,"Sophia Franklin",1
"12443",12.50264004,41.90049883,"奈倉翔",1
"12444",12.4980083,41.9171204,"Violetta",1
"12445",12.4449563,41.78836897,"Lorenzo Caporale",1
"12446",12.49905724,41.89983652,"Cinthia Mimbela",1
"12447",12.467107,41.901836,"SuXGio",1
"12448",12.4972724,41.900319,"Vito Stark ★",1
"12449",12.5,41.9,"Tiziano Schiappa",1
"12450",12.49158426,41.89082967,"Kristina",1
"12451",12.46632814,41.90313146,"SuXGio",1
"12452",12.46845044,41.89403567,"SuXGio",1
"12453",12.47266367,41.91899972,"SuXGio",1
"12454",12.47424603,41.90496005,"SuXGio",1
"12455",12.466,41.836,"Daniele Ferrara",1
"12456",12.45540093,41.92005636,"William Nessuno",1
"12457",12.49177787,41.89119082,"Rafael Morandini",1
"12458",12.49158426,41.89082967,"Mary",1
"12459",12.50264004,41.90049883,"Moritz Waldemeyer",1
"12460",12.48444919,41.90579943,"แบ่งปัณณ์ หอมจันทร์",1
"12461",12.48126422,41.88819877,"SuXGio",1
"12462",12.5,41.9,"Fabio Tosi",1
"12463",12.453,41.904,"Borja",1
"12464",12.52002,41.90862,"Patrick vom Bruck",1
"12465",12.46623368,41.90215729,"bryanboy",1
"12466",12.49580032,41.9803625,"Massimo Perotto",1
"12467",12.48071297,41.90689164,"Moritz Waldemeyer",1
"12468",12.453,41.904,"Aghalar Mikayilli",1
"12469",12.5536012,41.9118492,"Stefano daggianti",1
"12470",12.5398867,41.8972342,"DanceDeets",1
"12471",12.5,41.9,"Aaron Rennert",1
"12472",12.4906425,41.89257667,"Osvaldo Alvarez",1
"12473",12.421086,41.904111,"Mariarosaria",1
"12474",12.4413158,41.781179,"Antony",1
"12475",12.40725618,41.82133106,"Jordan Cox",1
"12476",12.454032,41.902273,"Luis Grill",1
"12477",12.5274,41.9391,"Paolo Imperatori",1
"12478",12.4409593,41.7814582,"Antony",1
"12479",12.49083333,41.88972222,"Fabrizio Lila",1
"12480",12.4716711,41.86716396,"eleonora marsella",1
"12481",12.5,41.9,"AlfaRomeoFunClub.com",1
"12482",12.50264004,41.90049883,"Safe Healthy Travel",1
"12483",12.482636,41.9004628,"Amo Rasheed",1
"12484",12.5,41.9,"Gary Karr",1
"12485",12.5,41.9,"Oliey Suhaily 🕊",1
"12486",12.5742,41.9034," ★✩★ RE GOBBO ✩★✩ ",1
"12487",12.47681535,41.89921809,"A&S Fine Foods",1
"12488",12.48834158,41.9036359,"Paul Freher",1
"12489",12.53487577,41.93552846,"Paolo Imperatori",1
"12490",12.4211,41.904071,"Mariarosaria",1
"12491",12.50814516,41.88098671,"Fabio Speranza",1
"12492",12.49177787,41.89119082,"meynard castillo",1
"12493",12.482636,41.9004628,"Mavina Baker",1
"12494",12.456774,41.90244958,"Denis A McCarthy",1
"12495",12.49244213,41.89023406,"mr alboh",1
"12496",12.48829331,41.90359119,"黒田 大guitar&surf&foto",1
"12497",12.50533093,41.9698836,"Donato Amenduni",1
"12498",12.45313168,41.90358662,"Nur BAŞEĞMEZER",1
"12499",12.46935733,41.83724103,"natosottoilcavolo",1
"12500",12.4745488,41.929705,"Giacinta Carnevale",1
"12501",12.47305556,41.89888889,"Mavina Baker",1
"12502",12.45313168,41.90358662,"Matt Fletcher",1
"12503",12.454032,41.902273,"Albert Fortuny",1
"12504",12.48833,41.90361,"Massimo Galanto",1
"12505",12.47713,41.88771,"Lahiru Shanaka",1
"12506",12.49237776,41.89063339,"Frank Kuin",1
"12507",12.49237776,41.89063339,"Nina 🎃",1
"12508",12.46693866,41.92867638,"Víctor Tur",1
"12509",12.46125869,41.90554824,"Ben West",1
"12510",12.49566,41.90323,"kenia rodriguez",1
"12511",12.57700811,41.85417197,"Sєвαѕтιαησ",1
"12512",12.5,41.9,"Domenico Cammarano",1
"12513",12.46623368,41.90215729,"Gianluca Timpone",1
"12514",12.5,41.9,"Selen Gülün",1
"12515",12.47648,41.91127,"Lyndon Katene",1
"12516",12.47089863,41.83108828,"Vincent N Santacroce",1
"12517",12.45790476,41.90264382,"Jovi",1
"12518",12.49230732,41.89445841,"しおずか",1
"12519",12.48061545,41.87929497,"Paola Mattoccia",1
"12520",12.4699388,41.89157843,"Flamenquita",1
"12521",12.454032,41.902273,"ISMAR FARIAS",1
"12522",12.63482416,41.86785425,"Valerio Stay Fish",1
"12523",12.49158049,41.89114343,"Beer Travels",1
"12524",12.473075,41.898953,"Borja",1
"12525",12.49244213,41.89023406,"Marina Morris",1
"12526",12.48355,41.89300278,"Aaron Efrati",1
"12527",12.6425,41.82361111,"Luca",1
"12528",12.63145764,41.8579234,"Serena",1
"12529",12.454032,41.902273,"sada tao",1
"12530",12.63471127,41.86785617,"Valerio Stay Fish",1
"12531",12.63174967,41.86820632,"Valerio Stay Fish",1
"12532",12.51149486,41.91408639,"Rise&Shine",1
"12533",12.5,41.9,"Daniele Rizzo",1
"12534",12.5,41.9,"Andrea Amato",1
"12535",12.5,41.9,"Sidestreaker",1
"12536",12.49102,41.89647,"Massimo Delle Cese",1
"12537",12.5,41.9,"cuentameunafoto",1
"12538",12.492343,41.86764,"Paolo Cranfan",1
"12539",12.55545659,41.83915308,"Luigi",1
"12540",12.4863767,41.89147439,"Nina 🎃",1
"12541",12.48283833,41.89505,"Marcos",1
"12542",12.49177787,41.89119082,"Pretty and Olé",1
"12543",12.4842,41.897,"BAU IntlAcademyRome",1
"12544",12.5,41.9,"Insight Photography",1
"12545",12.49244213,41.89023406,"Jakob Zetwick",1
"12546",12.49083333,41.88972222,"Domínguez",1
"12547",12.56708525,41.88507568,"Claudio Di Leo",1
"12548",12.4848491,41.8628181,"Pepo",1
"12549",12.5,41.9,"massimiliano",1
"12550",12.454032,41.902273,"Rhett Holaway",1
"12551",12.5,41.9,"maddie",1
"12552",12.5,41.9,"Natalie Dudenko",1
"12553",12.45930925,41.93256927,"Paintballs Arezzo",1
"12554",12.48077,41.86382,"Portela Dj",1
"12555",12.5,41.9,"Julia",1
"12556",12.5,41.9,"EJ Kusnyer",1
"12557",12.52186,41.90605,"jean paul b",1
"12558",12.38804704,41.84158073,"Daniele Vincenzoni",1
"12559",12.49177787,41.89119082,"Carlos Rendón",1
"12560",12.47521162,41.90379822,"Josephine event",1
"12561",12.45095906,41.91597134,"Christian Pagliacci",1
"12562",12.47379146,41.87395599,"Martina",1
"12563",12.501111,41.909167,"※ Marta Li-bowski ※",1
"12564",12.5,41.9,"rossana maria teresa",1
"12565",12.49073038,41.90196773,"しおずか",1
"12566",12.48330653,41.90094747,"しおずか",1
"12567",12.47847969,41.91082464,"Emiliano Allegrezza",1
"12568",12.48157,41.89618,"ozzo sans",1
"12569",12.49873459,41.91616997,"Elisakitty's Kitchen",1
"12570",12.53029032,41.9103502,"Voguista ♠",1
"12571",12.49177787,41.89119082,"橘りり",1
"12572",12.48776,41.90669,"Mauro Salfo Realtor",1
"12573",12.5,41.9,"Domenico Capezzuto",1
"12574",12.5,41.9,"Niccolò Menichini",1
"12575",12.5,41.9,"AccordinoPhotography",1
"12576",12.50223077,41.90075326,"しおずか",1
"12577",12.48186,41.90087,"CEGX",1
"12578",12.46217522,41.88902061,"gianmarco chieregato",1
"12579",12.5,41.9,"Giorgio Sollevanti",1
"12580",12.50196,41.90108,"つねを (Tsuneo)",1
"12581",12.45324764,41.90971244,"fr. Memento Mirari",1
"12582",12.46693866,41.92867638,"Robert Pashuk Arch",1
"12583",12.454986,41.913013,"fr. Memento Mirari",1
"12584",12.4779797,41.9010887,"ANMIL Nazionale",1
"12585",12.47672439,41.89942223,"♛★FATAH FADZYL★♚",1
"12586",12.454032,41.902273,"Lara Sajen Fleitas",1
"12587",12.50248641,41.89946859,"ANMIL Nazionale",1
"12588",12.55972872,41.85799672,"+ LƎA DRAGONS IN180~",1
"12589",12.5,41.9,"simone onofri",1
"12590",12.560903,41.882737,"Valerio Stay Fish",1
"12591",12.49244213,41.89023406,"Aleksandr Polkin",1
"12592",12.45788473,41.95396235,"Paolo Mezzana",1
"12593",12.482636,41.9004628,"mr alboh",1
"12594",12.47317819,41.8983393,"Ana Riveira Ramos",1
"12595",12.5,41.9,"Sofia",1
"12596",12.470794,41.892336,"Francesca Baraghini",1
"12597",12.4849,41.90266,"ArchiFacturing",1
"12598",12.45787811,41.95862961,"SuXGio",1
"12599",12.4719738,41.89576897,"Roxanne Matiz",1
"12600",12.49485234,41.9024636,"Karine Parussolo",1
"12601",12.476317,41.910714,"I'm a TARDIS' driver",1
"12602",12.4714603,41.8860207,"MV Special K",1
"12603",12.49244213,41.89023406,"Kardoman Tumangger",1
"12604",12.47597222,41.91152778,"Giovanni Pianta",1
"12605",12.5,41.9,"Maurizio Campia",1
"12606",12.47672439,41.89942223,"Aydın Öztürk",1
"12607",12.50579584,41.94764287,"Diego Maicu",1
"12608",12.5057966,41.94777824,"Diego Maicu",1
"12609",12.49222222,41.91416667,"StudioFrazar",1
"12610",12.482636,41.9004628,"Italy on a Budget",1
"12611",12.47711705,41.90883044,"Nina 🎃",1
"12612",12.49244213,41.89023406,"Valeria LA",1
"12613",12.4714603,41.8860207,"Sara Risini",1
"12614",12.47774,41.88812,"Natalie Kennedy",1
"12615",12.4763884,41.8989008,"stefano vignaroli",1
"12616",12.47523871,41.94186077,"ninnisenzafreni",1
"12617",12.52487045,41.91857634,"Aydın Öztürk",1
"12618",12.53999034,41.97180292,"Aydın Öztürk",1
"12619",12.4745488,41.929705,"Nanni Cattari",1
"12620",12.5427646,41.9114125,"Giampaolo Scatozza",1
"12621",12.47681535,41.89921809,"Mirko Busto",1
"12622",12.46123284,41.90548901,"Luca Bartoccini",1
"12623",12.47681535,41.89921809,"coco",1
"12624",12.421066,41.904159,"Mariarosaria",1
"12625",12.48256254,41.89318644,"Hacienda Katanchel",1
"12626",12.43645755,41.89152476,"Nino Menghi",1
"12627",12.50814516,41.88098671,"Claudia Mari",1
"12628",12.5,41.9,"Isobel Lee",1
"12629",12.47065106,41.89945588,"Rose",1
"12630",12.4735,41.89792,"el🌹",1
"12631",12.54077,41.88877,"Mar Therapy",1
"12632",12.43645755,41.89152476,"Yas Cherkaoui",1
"12633",12.49177787,41.89119082,"Puja Abbassi",1
"12634",12.4745488,41.929705,"Miriam Candurro",1
"12635",12.4849,41.90266,"Elena Murgia",1
"12636",12.47402965,41.89102999,"❌ ❌ ❌",1
"12637",12.47700866,41.89494228,"Marco M. Lupoi",1
"12638",12.48472509,41.79422985,"Serena De Angelis",1
"12639",12.46623368,41.90215729,"Mario Spina",1
"12640",12.487,41.9043,"Marco Buceti",1
"12641",12.50019,41.9032399,"Ian",1
"12642",12.49158426,41.89082967,"Belu",1
"12643",12.49158426,41.89082967,"Caravanbook",1
"12644",12.46411627,41.90786777,"Alberto Rinaudo",1
"12645",12.49158426,41.89082967,"•••",1
"12646",12.5,41.9,"Alexandru Stanciu",1
"12647",12.45585632,41.89651844,"Maria Teresa Iorillo",1
"12648",12.3762229,41.8649839,"Paolo Imperatori",1
"12649",12.49634911,41.90043044,"Elisa Calzuola",1
"12650",12.5,41.9,"Borja García Salces",1
"12651",12.49158426,41.89082967,"A&S Fine Foods",1
"12652",12.46716,41.92794,"Enrico Silvestrin",1
"12653",12.49939,41.90795,"Eli__",1
"12654",12.45409805,41.90704631,"Marina Morris",1
"12655",12.48444871,41.90190636,"A&S Fine Foods",1
"12656",12.49177787,41.89119082,"Kayla Sheely",1
"12657",12.45790476,41.90264382,"Priyadarshi Ranjan",1
"12658",12.45545,41.9292299,"Kristy James (Gill)",1
"12659",12.51025797,41.9253856,"Luigi Vitiello",1
"12660",12.5,41.9,"ｐａｕｌａ ｇａｒｃíａ ｃａｒｒｉóｎ",1
"12661",12.45790476,41.90264382,"Clara Pérez",1
"12662",12.49541352,41.89673211,"ραυια θ",1
"12663",12.49244213,41.89023406,"Geoff Billing",1
"12664",12.5,41.9,"Roma Gastronómica",1
"12665",12.49222222,41.91416667,"enise 🙆🏻",1
"12666",12.456774,41.90244958,"Miss Honolulu.",1
"12667",12.46623368,41.90215729,"Aleksandr Polkin",1
"12668",12.48305556,41.89458333,"Federica Cristallo",1
"12669",12.4653089,41.83668398,"Inciampo fra le elle",1
"12670",12.456774,41.90244958,"cuentameunafoto",1
"12671",12.4902,41.8917,"Kevin Bice",1
"12672",12.50152,41.87362,"Darius Arya",1
"12673",12.49244213,41.89023406,"Black Halo",1
"12674",12.453,41.904,"shankar",1
"12675",12.47305556,41.89888889,"Nathalie Holroyd",1
"12676",12.4745102,41.8984489,"Stefano",1
"12677",12.48264,41.8934799,"Blancanieves.",1
"12678",12.49158426,41.89082967,"بدر المشاري",1
"12679",12.453389,41.902916,"だれも♥",1
"12680",12.50281871,41.83701194,"Fenice.",1
"12681",12.4808842,41.8995486,"L'Amletico",1
"12682",12.48214,41.90833,"Pelicano, Helena",1
"12683",12.47317819,41.8983393,"Raul Martinez",1
"12684",12.518797,41.865791,"Paolo Cranfan",1
"12685",12.469,41.8918,"OswaltHM",1
"12686",12.48325,41.90308,"Giulia Fainella",1
"12687",12.5,41.9,"Erlin Almonte",1
"12688",12.45327338,41.90408636,"francesca barra",1
"12689",12.4755129,41.90567713,"Maliziona Nazionale",1
"12690",12.484671,41.903173,"Elena Murgia",1
"12691",12.488585,41.890717,"ciclogénesis",1
"12692",12.48205833,41.90595,"coco",1
"12693",12.5,41.9,"Antonio De Vito",1
"12694",12.482636,41.9004628,"meynard castillo",1
"12695",12.47681535,41.89921809,"maddie",1
"12696",12.5,41.9,"Egith van Dinther",1
"12697",12.55457992,41.89929649,"Aydın Öztürk",1
"12698",12.44120121,41.94675569,"Matt Simon",1
"12699",12.47681535,41.89921809,"Rob Bibelhauser",1
"12700",12.49634,41.88829,"rocco di carpeneto",1
"12701",12.45585632,41.89651844,"Ludovica Belloni",1
"12702",12.48694444,41.88833333,"Ailu",1
"12703",12.50814516,41.88098671,"Cristian Pérez Sando",1
"12704",12.488429,41.9085702,"Elías Martín",1
"12705",12.493056,41.879444,"Azul 🐘🌱🌸",1
"12706",12.47681535,41.89921809,"Cinthia Mimbela",1
"12707",12.5,41.9,"nóia chic",1
"12708",12.48969,41.91192,"Roma Antigua",1
"12709",12.492,41.914,"Roma Antigua",1
"12710",12.482636,41.9004628,"Enwei",1
"12711",12.49769436,41.90116738,"しおずか",1
"12712",12.4692283,41.86621652,"Mina Cappussi",1
"12713",12.5309407,41.8651564,"DanceDeets",1
"12714",12.5,41.9,"Paola Meneghetti",1
"12715",12.46864858,41.90852659,"Michelle Carpente",1
"12716",12.47102722,41.90758006,"AndreaBracagliaPH",1
"12717",12.48853454,41.88296205,"Giuliane Bertaglia",1
"12718",12.41487,41.8230099,"Ruben",1
"12719",12.46976426,41.90572267,"PhiLost",1
"12720",12.5,41.9,"Andrea Mariani",1
"12721",12.48099465,41.90416944,"Alessandro Parise",1
"12722",12.48205833,41.90595,"Alessandro Parise",1
"12723",12.454032,41.902273,"Mauro Facundo",1
"12724",12.5,41.9,"Kristy James (Gill)",1
"12725",12.46792112,41.90706994,"Russell Ambojia",1
"12726",12.62121162,41.8524669,"valeria 🇮🇹 gaga;",1
"12727",12.48966356,41.82986453,"Wonder Roby",1
"12728",12.52016489,41.87572879,"alessandro lisio",1
"12729",12.5,41.9,"Gianmario Scolamiero",1
"12730",12.51755556,41.94674444,"Massimo",1
"12731",12.42951751,41.93062659,"Aydın Öztürk",1
"12732",12.48305556,41.89458333,"Andrea Morisco",1
"12733",12.51012,41.8329499,"Veronica Gonzalez",1
"12734",12.45409805,41.90704631,"nobuaki tomita",1
"12735",12.4745488,41.929705,"Carlo Manara",1
"12736",12.457,41.90837,"Jean-Leonard Touadi",1
"12737",12.5,41.9,"Nino Sanna",1
"12738",12.49177787,41.89119082,"Cristina Sabariego",1
"12739",12.47681535,41.89921809,"Emanuele Cozzolino",1
"12740",12.5,41.9,"What_Lauren_Said",1
"12741",12.454032,41.902273,"SAMUEL",1
"12742",12.5,41.9,"Tinto-NicolaPrudente",1
"12743",12.48084426,41.90099139,"AlessioDeglInnocenti",1
